"Zone","Post.Code","Destination.zone","State"
"Brisbane","9257","Inter State Capital","QLD"
"Brisbane","9258","Inter State Capital","QLD"
"Brisbane","9259","Inter State Capital","QLD"
"Brisbane","9260","Inter State Capital","QLD"
"Brisbane","9261","Inter State Capital","QLD"
"Brisbane","9262","Inter State Capital","QLD"
"Brisbane","9263","Inter State Capital","QLD"
"Brisbane","9264","Inter State Capital","QLD"
"Brisbane","9265","Inter State Capital","QLD"
"Brisbane","9266","Inter State Capital","QLD"
"Brisbane","9267","Inter State Capital","QLD"
"Brisbane","9268","Inter State Capital","QLD"
"Brisbane","9269","Inter State Capital","QLD"
"Brisbane","9270","Inter State Capital","QLD"
"Brisbane","9271","Inter State Capital","QLD"
"Brisbane","9272","Inter State Capital","QLD"
"Brisbane","9273","Inter State Capital","QLD"
"Brisbane","9274","Inter State Capital","QLD"
"Brisbane","9275","Inter State Capital","QLD"
"Brisbane","9276","Inter State Capital","QLD"
"Brisbane","9277","Inter State Capital","QLD"
"Brisbane","9278","Inter State Capital","QLD"
"Brisbane","9279","Inter State Capital","QLD"
"Brisbane","9280","Inter State Capital","QLD"
"Brisbane","9281","Inter State Capital","QLD"
"Brisbane","9282","Inter State Capital","QLD"
"Brisbane","9283","Inter State Capital","QLD"
"Brisbane","9284","Inter State Capital","QLD"
"Brisbane","9285","Inter State Capital","QLD"
"Brisbane","9286","Inter State Capital","QLD"
"Brisbane","9287","Inter State Capital","QLD"
"Brisbane","9288","Inter State Capital","QLD"
"Brisbane","9289","Inter State Capital","QLD"
"Brisbane","9290","Inter State Capital","QLD"
"Brisbane","9291","Inter State Capital","QLD"
"Brisbane","9292","Inter State Capital","QLD"
"Brisbane","9293","Inter State Capital","QLD"
"Brisbane","9294","Inter State Capital","QLD"
"Brisbane","9295","Inter State Capital","QLD"
"Brisbane","9296","Inter State Capital","QLD"
"Brisbane","9297","Inter State Capital","QLD"
"Brisbane","9298","Inter State Capital","QLD"
"Brisbane","9299","Inter State Capital","QLD"
"Brisbane","9300","Inter State Capital","QLD"
"Brisbane","9301","Inter State Capital","QLD"
"Brisbane","9302","Inter State Capital","QLD"
"Brisbane","9303","Inter State Capital","QLD"
"Brisbane","9304","Inter State Capital","QLD"
"Brisbane","9305","Inter State Capital","QLD"
"Brisbane","9306","Inter State Capital","QLD"
"Brisbane","9307","Inter State Capital","QLD"
"Brisbane","9308","Inter State Capital","QLD"
"Brisbane","9309","Inter State Capital","QLD"
"Brisbane","9310","Inter State Capital","QLD"
"Brisbane","9311","Inter State Capital","QLD"
"Brisbane","9312","Inter State Capital","QLD"
"Brisbane","9313","Inter State Capital","QLD"
"Brisbane","9314","Inter State Capital","QLD"
"Brisbane","9315","Inter State Capital","QLD"
"Brisbane","9316","Inter State Capital","QLD"
"Brisbane","9317","Inter State Capital","QLD"
"Brisbane","9318","Inter State Capital","QLD"
"Brisbane","9319","Inter State Capital","QLD"
"Brisbane","9320","Inter State Capital","QLD"
"Brisbane","9321","Inter State Capital","QLD"
"Brisbane","9322","Inter State Capital","QLD"
"Brisbane","9323","Inter State Capital","QLD"
"Brisbane","9324","Inter State Capital","QLD"
"Brisbane","9325","Inter State Capital","QLD"
"Brisbane","9326","Inter State Capital","QLD"
"Brisbane","9327","Inter State Capital","QLD"
"Brisbane","9328","Inter State Capital","QLD"
"Brisbane","9329","Inter State Capital","QLD"
"Brisbane","9330","Inter State Capital","QLD"
"Brisbane","9331","Inter State Capital","QLD"
"Brisbane","9332","Inter State Capital","QLD"
"Brisbane","9333","Inter State Capital","QLD"
"Brisbane","9334","Inter State Capital","QLD"
"Brisbane","9335","Inter State Capital","QLD"
"Brisbane","9336","Inter State Capital","QLD"
"Brisbane","9337","Inter State Capital","QLD"
"Brisbane","9338","Inter State Capital","QLD"
"Brisbane","9339","Inter State Capital","QLD"
"Brisbane","9340","Inter State Capital","QLD"
"Brisbane","9341","Inter State Capital","QLD"
"Brisbane","9342","Inter State Capital","QLD"
"Brisbane","9343","Inter State Capital","QLD"
"Brisbane","9344","Inter State Capital","QLD"
"Brisbane","9345","Inter State Capital","QLD"
"Brisbane","9346","Inter State Capital","QLD"
"Brisbane","9347","Inter State Capital","QLD"
"Brisbane","9348","Inter State Capital","QLD"
"Brisbane","9349","Inter State Capital","QLD"
"Brisbane","9350","Inter State Capital","QLD"
"Brisbane","9351","Inter State Capital","QLD"
"Brisbane","9352","Inter State Capital","QLD"
"Brisbane","9353","Inter State Capital","QLD"
"Brisbane","9354","Inter State Capital","QLD"
"Brisbane","9355","Inter State Capital","QLD"
"Brisbane","9356","Inter State Capital","QLD"
"Brisbane","9357","Inter State Capital","QLD"
"Brisbane","9358","Inter State Capital","QLD"
"Brisbane","9359","Inter State Capital","QLD"
"Brisbane","9360","Inter State Capital","QLD"
"Brisbane","9361","Inter State Capital","QLD"
"Brisbane","9362","Inter State Capital","QLD"
"Brisbane","9363","Inter State Capital","QLD"
"Brisbane","9364","Inter State Capital","QLD"
"Brisbane","9365","Inter State Capital","QLD"
"Brisbane","9366","Inter State Capital","QLD"
"Brisbane","9367","Inter State Capital","QLD"
"Brisbane","9368","Inter State Capital","QLD"
"Brisbane","9369","Inter State Capital","QLD"
"Brisbane","9370","Inter State Capital","QLD"
"Brisbane","9371","Inter State Capital","QLD"
"Brisbane","9372","Inter State Capital","QLD"
"Brisbane","9373","Inter State Capital","QLD"
"Brisbane","9374","Inter State Capital","QLD"
"Brisbane","9375","Inter State Capital","QLD"
"Brisbane","9376","Inter State Capital","QLD"
"Brisbane","9377","Inter State Capital","QLD"
"Brisbane","9378","Inter State Capital","QLD"
"Brisbane","9379","Inter State Capital","QLD"
"Brisbane","9380","Inter State Capital","QLD"
"Brisbane","9381","Inter State Capital","QLD"
"Brisbane","9382","Inter State Capital","QLD"
"Brisbane","9383","Inter State Capital","QLD"
"Brisbane","9384","Inter State Capital","QLD"
"Brisbane","9385","Inter State Capital","QLD"
"Brisbane","9386","Inter State Capital","QLD"
"Brisbane","9387","Inter State Capital","QLD"
"Brisbane","9388","Inter State Capital","QLD"
"Brisbane","9389","Inter State Capital","QLD"
"Brisbane","9390","Inter State Capital","QLD"
"Brisbane","9391","Inter State Capital","QLD"
"Brisbane","9392","Inter State Capital","QLD"
"Brisbane","9393","Inter State Capital","QLD"
"Brisbane","9394","Inter State Capital","QLD"
"Brisbane","9395","Inter State Capital","QLD"
"Brisbane","9396","Inter State Capital","QLD"
"Brisbane","9397","Inter State Capital","QLD"
"Brisbane","9398","Inter State Capital","QLD"
"Brisbane","9399","Inter State Capital","QLD"
"Brisbane","9400","Inter State Capital","QLD"
"Brisbane","9401","Inter State Capital","QLD"
"Brisbane","9402","Inter State Capital","QLD"
"Brisbane","9403","Inter State Capital","QLD"
"Brisbane","9404","Inter State Capital","QLD"
"Brisbane","9405","Inter State Capital","QLD"
"Brisbane","9406","Inter State Capital","QLD"
"Brisbane","9407","Inter State Capital","QLD"
"Brisbane","9408","Inter State Capital","QLD"
"Brisbane","9409","Inter State Capital","QLD"
"Brisbane","9410","Inter State Capital","QLD"
"Brisbane","9411","Inter State Capital","QLD"
"Brisbane","9412","Inter State Capital","QLD"
"Brisbane","9413","Inter State Capital","QLD"
"Brisbane","9414","Inter State Capital","QLD"
"Brisbane","9415","Inter State Capital","QLD"
"Brisbane","9416","Inter State Capital","QLD"
"Brisbane","9417","Inter State Capital","QLD"
"Brisbane","9418","Inter State Capital","QLD"
"Brisbane","9419","Inter State Capital","QLD"
"Brisbane","9420","Inter State Capital","QLD"
"Brisbane","9421","Inter State Capital","QLD"
"Brisbane","9422","Inter State Capital","QLD"
"Brisbane","9423","Inter State Capital","QLD"
"Brisbane","9424","Inter State Capital","QLD"
"Brisbane","9425","Inter State Capital","QLD"
"Brisbane","9426","Inter State Capital","QLD"
"Brisbane","9427","Inter State Capital","QLD"
"Brisbane","9428","Inter State Capital","QLD"
"Brisbane","9429","Inter State Capital","QLD"
"Brisbane","9430","Inter State Capital","QLD"
"Brisbane","9431","Inter State Capital","QLD"
"Brisbane","9432","Inter State Capital","QLD"
"Brisbane","9433","Inter State Capital","QLD"
"Brisbane","9434","Inter State Capital","QLD"
"Brisbane","9435","Inter State Capital","QLD"
"Brisbane","9436","Inter State Capital","QLD"
"Brisbane","9437","Inter State Capital","QLD"
"Brisbane","9438","Inter State Capital","QLD"
"Brisbane","9439","Inter State Capital","QLD"
"Brisbane","9440","Inter State Capital","QLD"
"Brisbane","9441","Inter State Capital","QLD"
"Brisbane","9442","Inter State Capital","QLD"
"Brisbane","9443","Inter State Capital","QLD"
"Brisbane","9444","Inter State Capital","QLD"
"Brisbane","9445","Inter State Capital","QLD"
"Brisbane","9446","Inter State Capital","QLD"
"Brisbane","9447","Inter State Capital","QLD"
"Brisbane","9448","Inter State Capital","QLD"
"Brisbane","9449","Inter State Capital","QLD"
"Brisbane","9450","Inter State Capital","QLD"
"Brisbane","9451","Inter State Capital","QLD"
"Brisbane","9452","Inter State Capital","QLD"
"Brisbane","9453","Inter State Capital","QLD"
"Brisbane","9454","Inter State Capital","QLD"
"Brisbane","9455","Inter State Capital","QLD"
"Brisbane","9456","Inter State Capital","QLD"
"Brisbane","9457","Inter State Capital","QLD"
"Brisbane","9458","Inter State Capital","QLD"
"Brisbane","9459","Inter State Capital","QLD"
"Brisbane","9460","Inter State Capital","QLD"
"Brisbane","9461","Inter State Capital","QLD"
"Brisbane","9462","Inter State Capital","QLD"
"Brisbane","9463","Inter State Capital","QLD"
"Brisbane","9464","Inter State Capital","QLD"
"Brisbane","9465","Inter State Capital","QLD"
"Brisbane","9466","Inter State Capital","QLD"
"Brisbane","9467","Inter State Capital","QLD"
"Brisbane","9468","Inter State Capital","QLD"
"Brisbane","9469","Inter State Capital","QLD"
"Brisbane","9470","Inter State Capital","QLD"
"Brisbane","9471","Inter State Capital","QLD"
"Brisbane","9472","Inter State Capital","QLD"
"Brisbane","9473","Inter State Capital","QLD"
"Brisbane","9474","Inter State Capital","QLD"
"Brisbane","9475","Inter State Capital","QLD"
"Brisbane","9476","Inter State Capital","QLD"
"Brisbane","9477","Inter State Capital","QLD"
"Brisbane","9478","Inter State Capital","QLD"
"Brisbane","9479","Inter State Capital","QLD"
"Brisbane","9480","Inter State Capital","QLD"
"Brisbane","9481","Inter State Capital","QLD"
"Brisbane","9482","Inter State Capital","QLD"
"Brisbane","9483","Inter State Capital","QLD"
"Brisbane","9484","Inter State Capital","QLD"
"Brisbane","9485","Inter State Capital","QLD"
"Brisbane","9486","Inter State Capital","QLD"
"Brisbane","9487","Inter State Capital","QLD"
"Brisbane","9488","Inter State Capital","QLD"
"Brisbane","9489","Inter State Capital","QLD"
"Brisbane","9490","Inter State Capital","QLD"
"Brisbane","9491","Inter State Capital","QLD"
"Brisbane","9492","Inter State Capital","QLD"
"Brisbane","9493","Inter State Capital","QLD"
"Brisbane","9494","Inter State Capital","QLD"
"Brisbane","9495","Inter State Capital","QLD"
"Brisbane","9496","Inter State Capital","QLD"
"Brisbane","9497","Inter State Capital","QLD"
"Brisbane","9498","Inter State Capital","QLD"
"Brisbane","9499","Inter State Capital","QLD"
"Brisbane","9500","Inter State Capital","QLD"
"Brisbane","9501","Inter State Capital","QLD"
"Brisbane","9502","Inter State Capital","QLD"
"Brisbane","9503","Inter State Capital","QLD"
"Brisbane","9504","Inter State Capital","QLD"
"Brisbane","9505","Inter State Capital","QLD"
"Brisbane","9506","Inter State Capital","QLD"
"Brisbane","9507","Inter State Capital","QLD"
"Brisbane","9508","Inter State Capital","QLD"
"Brisbane","9509","Inter State Capital","QLD"
"Brisbane","9510","Inter State Capital","QLD"
"Brisbane","9511","Inter State Capital","QLD"
"Brisbane","9512","Inter State Capital","QLD"
"Brisbane","9513","Inter State Capital","QLD"
"Brisbane","9514","Inter State Capital","QLD"
"Brisbane","9515","Inter State Capital","QLD"
"Brisbane","9516","Inter State Capital","QLD"
"Brisbane","9517","Inter State Capital","QLD"
"Brisbane","9518","Inter State Capital","QLD"
"Brisbane","9519","Inter State Capital","QLD"
"Brisbane","9520","Inter State Capital","QLD"
"Brisbane","9521","Inter State Capital","QLD"
"Brisbane","9522","Inter State Capital","QLD"
"Brisbane","9523","Inter State Capital","QLD"
"Brisbane","9524","Inter State Capital","QLD"
"Brisbane","9525","Inter State Capital","QLD"
"Brisbane","9526","Inter State Capital","QLD"
"Brisbane","9527","Inter State Capital","QLD"
"Brisbane","9528","Inter State Capital","QLD"
"Brisbane","9529","Inter State Capital","QLD"
"Brisbane","9530","Inter State Capital","QLD"
"Brisbane","9531","Inter State Capital","QLD"
"Brisbane","9532","Inter State Capital","QLD"
"Brisbane","9533","Inter State Capital","QLD"
"Brisbane","9534","Inter State Capital","QLD"
"Brisbane","9535","Inter State Capital","QLD"
"Brisbane","9536","Inter State Capital","QLD"
"Brisbane","9537","Inter State Capital","QLD"
"Brisbane","9538","Inter State Capital","QLD"
"Brisbane","9539","Inter State Capital","QLD"
"Brisbane","9540","Inter State Capital","QLD"
"Brisbane","9541","Inter State Capital","QLD"
"Brisbane","9542","Inter State Capital","QLD"
"Brisbane","9543","Inter State Capital","QLD"
"Brisbane","9544","Inter State Capital","QLD"
"Brisbane","9545","Inter State Capital","QLD"
"Brisbane","9546","Inter State Capital","QLD"
"Brisbane","9547","Inter State Capital","QLD"
"Brisbane","9548","Inter State Capital","QLD"
"Brisbane","9549","Inter State Capital","QLD"
"Brisbane","9550","Inter State Capital","QLD"
"Brisbane","9551","Inter State Capital","QLD"
"Brisbane","9552","Inter State Capital","QLD"
"Brisbane","9553","Inter State Capital","QLD"
"Brisbane","9554","Inter State Capital","QLD"
"Brisbane","9555","Inter State Capital","QLD"
"Brisbane","9556","Inter State Capital","QLD"
"Brisbane","9557","Inter State Capital","QLD"
"Brisbane","9558","Inter State Capital","QLD"
"Brisbane","9559","Inter State Capital","QLD"
"Brisbane","9560","Inter State Capital","QLD"
"Brisbane","9561","Inter State Capital","QLD"
"Brisbane","9562","Inter State Capital","QLD"
"Brisbane","9563","Inter State Capital","QLD"
"Brisbane","9564","Inter State Capital","QLD"
"Brisbane","9565","Inter State Capital","QLD"
"Brisbane","9566","Inter State Capital","QLD"
"Brisbane","9567","Inter State Capital","QLD"
"Brisbane","9568","Inter State Capital","QLD"
"Brisbane","9569","Inter State Capital","QLD"
"Brisbane","9570","Inter State Capital","QLD"
"Brisbane","9571","Inter State Capital","QLD"
"Brisbane","9572","Inter State Capital","QLD"
"Brisbane","9573","Inter State Capital","QLD"
"Brisbane","9574","Inter State Capital","QLD"
"Brisbane","9575","Inter State Capital","QLD"
"Brisbane","9576","Inter State Capital","QLD"
"Brisbane","9577","Inter State Capital","QLD"
"Brisbane","9578","Inter State Capital","QLD"
"Brisbane","9579","Inter State Capital","QLD"
"Brisbane","9580","Inter State Capital","QLD"
"Brisbane","9581","Inter State Capital","QLD"
"Brisbane","9582","Inter State Capital","QLD"
"Brisbane","9583","Inter State Capital","QLD"
"Brisbane","9584","Inter State Capital","QLD"
"Brisbane","9585","Inter State Capital","QLD"
"Brisbane","9586","Inter State Capital","QLD"
"Brisbane","9587","Inter State Capital","QLD"
"Brisbane","9588","Inter State Capital","QLD"
"Brisbane","9589","Inter State Capital","QLD"
"Brisbane","9590","Inter State Capital","QLD"
"Brisbane","9591","Inter State Capital","QLD"
"Brisbane","9592","Inter State Capital","QLD"
"Brisbane","9593","Inter State Capital","QLD"
"Brisbane","9594","Inter State Capital","QLD"
"Brisbane","9595","Inter State Capital","QLD"
"Brisbane","9596","Inter State Capital","QLD"
"Brisbane","9597","Inter State Capital","QLD"
"Brisbane","9598","Inter State Capital","QLD"
"Brisbane","9599","Inter State Capital","QLD"
"Brisbane","9600","Inter State Capital","QLD"
"Brisbane","9601","Inter State Capital","QLD"
"Brisbane","9602","Inter State Capital","QLD"
"Brisbane","9603","Inter State Capital","QLD"
"Brisbane","9604","Inter State Capital","QLD"
"Brisbane","9605","Inter State Capital","QLD"
"Brisbane","9606","Inter State Capital","QLD"
"Brisbane","9607","Inter State Capital","QLD"
"Brisbane","9608","Inter State Capital","QLD"
"Brisbane","9609","Inter State Capital","QLD"
"Brisbane","9610","Inter State Capital","QLD"
"Brisbane","9611","Inter State Capital","QLD"
"Brisbane","9612","Inter State Capital","QLD"
"Brisbane","9613","Inter State Capital","QLD"
"Brisbane","9614","Inter State Capital","QLD"
"Brisbane","9615","Inter State Capital","QLD"
"Brisbane","9616","Inter State Capital","QLD"
"Brisbane","9617","Inter State Capital","QLD"
"Brisbane","9618","Inter State Capital","QLD"
"Brisbane","9619","Inter State Capital","QLD"
"Brisbane","9620","Inter State Capital","QLD"
"Brisbane","9621","Inter State Capital","QLD"
"Brisbane","9622","Inter State Capital","QLD"
"Brisbane","9623","Inter State Capital","QLD"
"Brisbane","9624","Inter State Capital","QLD"
"Brisbane","9625","Inter State Capital","QLD"
"Brisbane","9626","Inter State Capital","QLD"
"Brisbane","9627","Inter State Capital","QLD"
"Brisbane","9628","Inter State Capital","QLD"
"Brisbane","9629","Inter State Capital","QLD"
"Brisbane","9630","Inter State Capital","QLD"
"Brisbane","9631","Inter State Capital","QLD"
"Brisbane","9632","Inter State Capital","QLD"
"Brisbane","9633","Inter State Capital","QLD"
"Brisbane","9634","Inter State Capital","QLD"
"Brisbane","9635","Inter State Capital","QLD"
"Brisbane","9636","Inter State Capital","QLD"
"Brisbane","9637","Inter State Capital","QLD"
"Brisbane","9638","Inter State Capital","QLD"
"Brisbane","9639","Inter State Capital","QLD"
"Brisbane","9640","Inter State Capital","QLD"
"Brisbane","9641","Inter State Capital","QLD"
"Brisbane","9642","Inter State Capital","QLD"
"Brisbane","9643","Inter State Capital","QLD"
"Brisbane","9644","Inter State Capital","QLD"
"Brisbane","9645","Inter State Capital","QLD"
"Brisbane","9646","Inter State Capital","QLD"
"Brisbane","9647","Inter State Capital","QLD"
"Brisbane","9648","Inter State Capital","QLD"
"Brisbane","9649","Inter State Capital","QLD"
"Brisbane","9650","Inter State Capital","QLD"
"Brisbane","9651","Inter State Capital","QLD"
"Brisbane","9652","Inter State Capital","QLD"
"Brisbane","9653","Inter State Capital","QLD"
"Brisbane","9654","Inter State Capital","QLD"
"Brisbane","9655","Inter State Capital","QLD"
"Brisbane","9656","Inter State Capital","QLD"
"Brisbane","9657","Inter State Capital","QLD"
"Brisbane","9658","Inter State Capital","QLD"
"Brisbane","9659","Inter State Capital","QLD"
"Brisbane","9660","Inter State Capital","QLD"
"Brisbane","9661","Inter State Capital","QLD"
"Brisbane","9662","Inter State Capital","QLD"
"Brisbane","9663","Inter State Capital","QLD"
"Brisbane","9664","Inter State Capital","QLD"
"Brisbane","9665","Inter State Capital","QLD"
"Brisbane","9666","Inter State Capital","QLD"
"Brisbane","9667","Inter State Capital","QLD"
"Brisbane","9668","Inter State Capital","QLD"
"Brisbane","9669","Inter State Capital","QLD"
"Brisbane","9670","Inter State Capital","QLD"
"Brisbane","9671","Inter State Capital","QLD"
"Brisbane","9672","Inter State Capital","QLD"
"Brisbane","9673","Inter State Capital","QLD"
"Brisbane","9674","Inter State Capital","QLD"
"Brisbane","9675","Inter State Capital","QLD"
"Brisbane","9676","Inter State Capital","QLD"
"Brisbane","9677","Inter State Capital","QLD"
"Brisbane","9678","Inter State Capital","QLD"
"Brisbane","9679","Inter State Capital","QLD"
"Brisbane","9680","Inter State Capital","QLD"
"Brisbane","9681","Inter State Capital","QLD"
"Brisbane","9682","Inter State Capital","QLD"
"Brisbane","9683","Inter State Capital","QLD"
"Brisbane","9684","Inter State Capital","QLD"
"Brisbane","9685","Inter State Capital","QLD"
"Brisbane","9686","Inter State Capital","QLD"
"Brisbane","9687","Inter State Capital","QLD"
"Brisbane","9688","Inter State Capital","QLD"
"Brisbane","9689","Inter State Capital","QLD"
"Brisbane","9690","Inter State Capital","QLD"
"Brisbane","9691","Inter State Capital","QLD"
"Brisbane","9692","Inter State Capital","QLD"
"Brisbane","9693","Inter State Capital","QLD"
"Brisbane","9694","Inter State Capital","QLD"
"Brisbane","9695","Inter State Capital","QLD"
"Brisbane","9696","Inter State Capital","QLD"
"Brisbane","9697","Inter State Capital","QLD"
"Brisbane","9698","Inter State Capital","QLD"
"Brisbane","9699","Inter State Capital","QLD"
"Brisbane","9700","Inter State Capital","QLD"
"Brisbane","9701","Inter State Capital","QLD"
"Brisbane","9702","Inter State Capital","QLD"
"Brisbane","9703","Inter State Capital","QLD"
"Brisbane","9704","Inter State Capital","QLD"
"Brisbane","9705","Inter State Capital","QLD"
"Brisbane","9706","Inter State Capital","QLD"
"Brisbane","9707","Inter State Capital","QLD"
"Brisbane","9708","Inter State Capital","QLD"
"Brisbane","9709","Inter State Capital","QLD"
"Brisbane","9710","Inter State Capital","QLD"
"Brisbane","9711","Inter State Capital","QLD"
"Brisbane","9712","Inter State Capital","QLD"
"Brisbane","9713","Inter State Capital","QLD"
"Brisbane","9714","Inter State Capital","QLD"
"Brisbane","9715","Inter State Capital","QLD"
"Brisbane","9716","Inter State Capital","QLD"
"Brisbane","9717","Inter State Capital","QLD"
"Brisbane","9718","Inter State Capital","QLD"
"Brisbane","9719","Inter State Capital","QLD"
"Brisbane","9720","Inter State Capital","QLD"
"Brisbane","9721","Inter State Capital","QLD"
"Brisbane","9722","Inter State Capital","QLD"
"Brisbane","9723","Inter State Capital","QLD"
"Brisbane","9724","Inter State Capital","QLD"
"Brisbane","9725","Inter State Capital","QLD"
"QLD Metro","4019","Inter State Metro","QLD"
"QLD Metro","4020","Inter State Metro","QLD"
"QLD Metro","4021","Inter State Metro","QLD"
"QLD Metro","4022","Inter State Metro","QLD"
"QLD Metro","4023","Inter State Metro","QLD"
"QLD Metro","4024","Inter State Metro","QLD"
"QLD Metro","4025","Inter State Metro","QLD"
"QLD Metro","4026","Inter State Metro","QLD"
"QLD Metro","4027","Inter State Metro","QLD"
"QLD Metro","4028","Inter State Metro","QLD"
"QLD Metro","4069","Inter State Metro","QLD"
"QLD Metro","4070","Inter State Metro","QLD"
"QLD Metro","4071","Inter State Metro","QLD"
"QLD Metro","4124","Inter State Metro","QLD"
"QLD Metro","4125","Inter State Metro","QLD"
"QLD Metro","4126","Inter State Metro","QLD"
"QLD Metro","4130","Inter State Metro","QLD"
"QLD Metro","4133","Inter State Metro","QLD"
"QLD Metro","4134","Inter State Metro","QLD"
"QLD Metro","4135","Inter State Metro","QLD"
"QLD Metro","4136","Inter State Metro","QLD"
"QLD Metro","4137","Inter State Metro","QLD"
"QLD Metro","4138","Inter State Metro","QLD"
"QLD Metro","4139","Inter State Metro","QLD"
"QLD Metro","4140","Inter State Metro","QLD"
"QLD Metro","4141","Inter State Metro","QLD"
"QLD Metro","4142","Inter State Metro","QLD"
"QLD Metro","4143","Inter State Metro","QLD"
"QLD Metro","4144","Inter State Metro","QLD"
"QLD Metro","4145","Inter State Metro","QLD"
"QLD Metro","4146","Inter State Metro","QLD"
"QLD Metro","4147","Inter State Metro","QLD"
"QLD Metro","4148","Inter State Metro","QLD"
"QLD Metro","4149","Inter State Metro","QLD"
"QLD Metro","4150","Inter State Metro","QLD"
"QLD Metro","4165","Inter State Metro","QLD"
"QLD Metro","4166","Inter State Metro","QLD"
"QLD Metro","4167","Inter State Metro","QLD"
"QLD Metro","4168","Inter State Metro","QLD"
"QLD Metro","4183","Inter State Metro","QLD"
"QLD Metro","4184","Inter State Metro","QLD"
"QLD Metro","4185","Inter State Metro","QLD"
"QLD Metro","4186","Inter State Metro","QLD"
"QLD Metro","4187","Inter State Metro","QLD"
"QLD Metro","4188","Inter State Metro","QLD"
"QLD Metro","4189","Inter State Metro","QLD"
"QLD Metro","4190","Inter State Metro","QLD"
"QLD Metro","4191","Inter State Metro","QLD"
"QLD Metro","4192","Inter State Metro","QLD"
"QLD Metro","4193","Inter State Metro","QLD"
"QLD Metro","4194","Inter State Metro","QLD"
"QLD Metro","4195","Inter State Metro","QLD"
"QLD Metro","4196","Inter State Metro","QLD"
"QLD Metro","4197","Inter State Metro","QLD"
"QLD Metro","4198","Inter State Metro","QLD"
"QLD Metro","4199","Inter State Metro","QLD"
"QLD Metro","4200","Inter State Metro","QLD"
"QLD Metro","4201","Inter State Metro","QLD"
"QLD Metro","4202","Inter State Metro","QLD"
"QLD Metro","4203","Inter State Metro","QLD"
"QLD Metro","4204","Inter State Metro","QLD"
"QLD Metro","4207","Inter State Metro","QLD"
"QLD Metro","4208","Inter State Metro","QLD"
"QLD Metro","4209","Inter State Metro","QLD"
"QLD Metro","4270","Inter State Metro","QLD"
"QLD Metro","4271","Inter State Metro","QLD"
"QLD Metro","4272","Inter State Metro","QLD"
"QLD Metro","4273","Inter State Metro","QLD"
"QLD Metro","4274","Inter State Metro","QLD"
"QLD Metro","4275","Inter State Metro","QLD"
"QLD Metro","4276","Inter State Metro","QLD"
"QLD Metro","4277","Inter State Metro","QLD"
"QLD Metro","4278","Inter State Metro","QLD"
"QLD Metro","4279","Inter State Metro","QLD"
"QLD Metro","4280","Inter State Metro","QLD"
"QLD Metro","4281","Inter State Metro","QLD"
"QLD Metro","4282","Inter State Metro","QLD"
"QLD Metro","4283","Inter State Metro","QLD"
"QLD Metro","4284","Inter State Metro","QLD"
"QLD Metro","4285","Inter State Metro","QLD"
"QLD Metro","4286","Inter State Metro","QLD"
"QLD Metro","4287","Inter State Metro","QLD"
"QLD Metro","4288","Inter State Metro","QLD"
"QLD Metro","4289","Inter State Metro","QLD"
"QLD Metro","4290","Inter State Metro","QLD"
"QLD Metro","4291","Inter State Metro","QLD"
"QLD Metro","4292","Inter State Metro","QLD"
"QLD Metro","4293","Inter State Metro","QLD"
"QLD Metro","4294","Inter State Metro","QLD"
"QLD Metro","4295","Inter State Metro","QLD"
"QLD Metro","4296","Inter State Metro","QLD"
"QLD Metro","4297","Inter State Metro","QLD"
"QLD Metro","4298","Inter State Metro","QLD"
"QLD Metro","4299","Inter State Metro","QLD"
"QLD Metro","4500","Inter State Metro","QLD"
"QLD Metro","4501","Inter State Metro","QLD"
"QLD Metro","4502","Inter State Metro","QLD"
"QLD Metro","4503","Inter State Metro","QLD"
"QLD Metro","4504","Inter State Metro","QLD"
"QLD Metro","4505","Inter State Metro","QLD"
"QLD Metro","4506","Inter State Metro","QLD"
"QLD Metro","4507","Inter State Metro","QLD"
"QLD Metro","4508","Inter State Metro","QLD"
"QLD Metro","4509","Inter State Metro","QLD"
"QLD Metro","4510","Inter State Metro","QLD"
"QLD Metro","4511","Inter State Metro","QLD"
"QLD Metro","4512","Inter State Metro","QLD"
"QLD Metro","4513","Inter State Metro","QLD"
"QLD Metro","4514","Inter State Metro","QLD"
"QLD Metro","4515","Inter State Metro","QLD"
"QLD Metro","4516","Inter State Metro","QLD"
"QLD Metro","4517","Inter State Metro","QLD"
"QLD Metro","4518","Inter State Metro","QLD"
"QLD Metro","4519","Inter State Metro","QLD"
"QLD Metro","4520","Inter State Metro","QLD"
"QLD Metro","4521","Inter State Metro","QLD"
"QLD Metro","4522","Inter State Metro","QLD"
"QLD Metro","4523","Inter State Metro","QLD"
"QLD Metro","4524","Inter State Metro","QLD"
"QLD Metro","4525","Inter State Metro","QLD"
"QLD Metro","4526","Inter State Metro","QLD"
"QLD Metro","4527","Inter State Metro","QLD"
"QLD Metro","4528","Inter State Metro","QLD"
"QLD Metro","4529","Inter State Metro","QLD"
"QLD Metro","4530","Inter State Metro","QLD"
"QLD Metro","4531","Inter State Metro","QLD"
"QLD Metro","4532","Inter State Metro","QLD"
"QLD Metro","4533","Inter State Metro","QLD"
"QLD Metro","4534","Inter State Metro","QLD"
"QLD Metro","4535","Inter State Metro","QLD"
"QLD Metro","4536","Inter State Metro","QLD"
"QLD Metro","4537","Inter State Metro","QLD"
"QLD Metro","4538","Inter State Metro","QLD"
